id_policy,id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount,pol_bonus,pol_coverage,pol_duration,pol_sit_duration,pol_pay_freq,pol_payd,pol_usage,pol_insee_code,drv_drv2,drv_age1,drv_age2,drv_sex1,drv_sex2,drv_age_lic1,drv_age_lic2,vh_age,vh_cyl,vh_din,vh_fuel,vh_make,vh_model,vh_sale_begin,vh_sale_end,vh_speed,vh_type,vh_value,vh_weight,claim_amount_winsorized
A00005654-V01,A00005654,V01,0,CL02,1,382.58,0.5,3.0,6.0,1.0,Biannual,No,WorkPrivate,32319,No,45,,M,,27.0,0.0,12.0,2188.0,113.0,Diesel,RENAULT,LAGUNA,13.0,11.0,195.0,Tourism,23630.0,1425.0,382.58
A00088544-V01,A00088544,V01,0,CL01,1,636.83,0.5,4.0,8.0,3.0,Monthly,No,Retired,01374,No,73,,M,,53.0,0.0,12.0,2184.0,90.0,Diesel,TOYOTA,PICNIC,13.0,10.0,165.0,Tourism,23203.0,1385.0,636.83
A00002399-V01,A00002399,V01,0,CL01,1,544.35,0.5,4.0,4.0,1.0,Yearly,No,WorkPrivate,28358,Yes,44,42,M,F,25.0,8.0,1.0,1598.0,105.0,Diesel,RENAULT,TOURAN,1.0,1.0,186.0,Tourism,30642.0,1476.0,544.35
A00006630-V01,A00006630,V01,0,CL01,1,359.84,0.5,3.0,6.0,1.0,Monthly,No,WorkPrivate,24336,Yes,39,37,M,F,19.0,17.0,12.0,1896.0,111.0,Diesel,AUDI,A3,13.0,10.0,194.0,Tourism,27518.0,1170.0,359.84
A00063375-V01,A00063375,V01,0,CL01,1,576.99,0.5,4.0,24.0,2.0,Yearly,No,WorkPrivate,10362,No,61,,F,,42.0,0.0,7.0,1598.0,113.0,Gasoline,RENAULT,MEGANE,9.0,6.0,192.0,Tourism,17350.0,1175.0,576.99
A00022472-V01,A00022472,V01,0,CL01,1,505.87,0.5,3.0,9.0,2.0,Yearly,No,WorkPrivate,85108,No,62,,M,,43.0,0.0,8.0,1868.0,70.0,Diesel,PEUGEOT,PARTNER,9.0,4.0,142.0,Commercial,15070.0,1155.0,505.87
A00011944-V01,A00011944,V01,0,CL02,1,1236.0,0.5,4.0,3.0,2.0,Monthly,No,WorkPrivate,64122,No,49,,F,,30.0,0.0,2.0,1398.0,68.0,Diesel,CITROEN,C3,9.0,1.0,158.0,Tourism,18150.0,1058.0,1236.0
A00039559-V01,A00039559,V01,0,CL01,1,461.75,0.56,4.0,29.0,5.0,Biannual,No,WorkPrivate,63233,No,56,,F,,33.0,0.0,5.0,1461.0,86.0,Diesel,RENAULT,CLIO,6.0,5.0,174.0,Tourism,15050.0,1165.0,461.75
A00026117-V01,A00026117,V01,0,CL01,1,559.79,0.62,4.0,12.0,2.0,Monthly,No,WorkPrivate,66146,Yes,54,44,M,F,23.0,13.0,5.0,1248.0,85.0,Diesel,FIAT,DOBLO,6.0,4.0,156.0,Tourism,15000.0,1330.0,559.79
A00055536-V01,A00055536,V01,0,CL01,1,567.8,0.52,4.0,17.0,1.0,Biannual,No,WorkPrivate,27229,No,71,,F,,18.0,0.0,1.0,998.0,68.0,Gasoline,CITROEN,C1,3.0,1.0,157.0,Tourism,10350.0,800.0,567.8
A00037993-V01,A00037993,V01,0,CL01,1,1010.41,0.54,4.0,1.0,1.0,Yearly,No,WorkPrivate,64038,No,43,,F,,25.0,0.0,5.0,2184.0,136.0,Diesel,NISSAN,X-TRAIL,8.0,5.0,180.0,Tourism,29700.0,1540.0,1010.41
A00028703-V01,A00028703,V01,0,CL01,1,219.0,0.5,1.0,4.0,4.0,Monthly,No,Retired,56044,Yes,58,61,F,M,39.0,42.0,18.0,1289.0,55.0,Gasoline,SKODA,FAVORIT,19.0,16.0,140.0,Tourism,6935.0,875.0,219.0
A00024556-V01,A00024556,V01,0,CL01,1,106.14,0.57,4.0,4.0,1.0,Quarterly,No,WorkPrivate,59263,Yes,31,31,M,F,11.0,12.0,1.0,1461.0,86.0,Diesel,RENAULT,KANGOO,4.0,1.0,159.0,Tourism,19900.0,1389.0,106.14
A00056018-V01,A00056018,V01,0,CL01,1,370.37,0.5,2.0,4.0,4.0,Yearly,No,WorkPrivate,26196,Yes,60,59,M,F,42.0,37.0,13.0,1896.0,64.0,Diesel,VOLKSWAGEN,POLO,15.0,12.0,160.0,Tourism,12593.0,960.0,370.37
A00051850-V01,A00051850,V01,0,CL01,1,551.57,0.5,4.0,15.0,2.0,Biannual,No,WorkPrivate,17022,No,50,,F,,32.0,0.0,12.0,998.0,68.0,Gasoline,TOYOTA,YARIS,12.0,8.0,155.0,Tourism,12300.0,840.0,551.57
A00071276-V02,A00071276,V02,0,CL01,1,228.71,0.5,3.0,6.0,1.0,Monthly,No,WorkPrivate,10297,Yes,64,58,M,F,19.0,10.0,14.0,954.0,51.0,Gasoline,CITROEN,SAXO,15.0,13.0,149.0,Tourism,8980.0,805.0,228.71
A00039028-V01,A00039028,V01,0,CL01,1,450.88,0.5,4.0,13.0,2.0,Biannual,No,Retired,69034,No,75,,F,,48.0,0.0,4.0,1149.0,75.0,Gasoline,RENAULT,TWINGO,10.0,6.0,168.0,Tourism,13450.0,835.0,450.88
A00087418-V01,A00087418,V01,0,CL01,1,338.78,0.5,3.0,1.0,1.0,Monthly,No,Retired,29199,Yes,63,60,M,F,44.0,42.0,12.0,1870.0,64.0,Diesel,RENAULT,CLIO,13.0,11.0,161.0,Tourism,13934.0,985.0,338.78
A00000009-V01,A00000009,V01,0,CL01,1,927.16,0.64,3.0,5.0,1.0,Monthly,No,WorkPrivate,83050,No,38,,M,,19.0,0.0,9.0,1997.0,109.0,Diesel,PEUGEOT,307,9.0,7.0,183.0,Tourism,23460.0,1260.0,927.16
A00038081-V01,A00038081,V01,0,CL01,1,605.98,0.51,2.0,4.0,2.0,Biannual,No,WorkPrivate,77420,No,31,,F,,11.0,0.0,13.0,1390.0,75.0,Gasoline,RENAULT,CLIO,13.0,11.0,170.0,Tourism,11419.0,950.0,605.98
A00011073-V01,A00011073,V01,0,CL01,1,2039.79,0.5,4.0,9.0,2.0,Yearly,No,Retired,67437,Yes,61,65,F,M,40.0,44.0,3.0,1968.0,140.0,Diesel,AUDI,A3,7.0,5.0,207.0,Tourism,34590.0,1410.0,2039.79
A00038348-V01,A00038348,V01,0,CL01,1,1236.0,0.5,4.0,2.0,2.0,Yearly,No,WorkPrivate,84007,No,53,,M,,32.0,0.0,5.0,1461.0,68.0,Diesel,RENAULT,KANGOO,6.0,3.0,148.0,Commercial,17521.0,1120.0,1236.0
A00072860-V01,A00072860,V01,0,CL02,1,1010.41,0.5,4.0,10.0,2.0,Biannual,No,Professional,75116,No,52,,M,,31.0,0.0,10.0,1973.0,147.0,Gasoline,HONDA,CRV,12.0,10.0,177.0,Tourism,23859.0,1385.0,1010.41
A00049884-V01,A00049884,V01,0,CL01,1,2453.28,0.5,4.0,30.0,5.0,Biannual,No,WorkPrivate,93029,No,64,,M,,42.0,0.0,5.0,1248.0,90.0,Diesel,FIAT,PUNTO,6.0,1.0,175.0,Tourism,15950.0,1130.0,2453.28
A00085125-V01,A00085125,V01,0,CL01,1,461.05,0.5,2.0,22.0,2.0,Monthly,No,Retired,33449,No,73,,M,,51.0,0.0,16.0,1905.0,93.0,Diesel,PEUGEOT,306,17.0,15.0,180.0,Tourism,18767.0,1140.0,461.05
A00003596-V01,A00003596,V01,0,CL01,1,2100.38,0.5,4.0,28.0,2.0,Biannual,No,Retired,64024,No,81,,F,,48.0,0.0,8.0,1149.0,75.0,Gasoline,RENAULT,CLIO,10.0,8.0,170.0,Tourism,11250.0,910.0,2100.38
A00023914-V01,A00023914,V01,0,CL01,1,56.19,0.5,4.0,2.0,2.0,Monthly,No,WorkPrivate,01369,No,48,,F,,29.0,0.0,2.0,1560.0,90.0,Diesel,CITROEN,C3,6.0,1.0,180.0,Tourism,19200.0,1058.0,56.19
A00013327-V01,A00013327,V01,0,CL01,1,1128.15,0.5,4.0,1.0,1.0,Biannual,No,WorkPrivate,91589,Yes,41,42,M,F,22.0,23.0,1.0,1968.0,140.0,Diesel,VOLKSWAGEN,TIGUAN,2.0,2.0,190.0,Tourism,33260.0,1478.0,1128.15
A00056553-V01,A00056553,V01,0,CL01,1,245.54,0.5,4.0,4.0,3.0,Yearly,No,Professional,73008,Yes,66,63,M,F,47.0,41.0,15.0,2290.0,200.0,Gasoline,SAAB,9000,18.0,14.0,235.0,Tourism,39180.0,1465.0,245.54
A00038855-V01,A00038855,V01,0,CL01,1,1236.0,0.5,4.0,29.0,3.0,Yearly,No,Retired,02271,No,73,,M,,55.0,0.0,3.0,1422.0,70.0,Diesel,RENAULT,POLO,6.0,4.0,164.0,Tourism,13840.0,1091.0,1236.0
A00048230-V01,A00048230,V01,0,CL01,1,2269.96,0.5,4.0,12.0,1.0,Biannual,No,WorkPrivate,58012,Yes,56,52,M,F,37.0,31.0,1.0,1560.0,109.0,Diesel,PEUGEOT,5008,2.0,1.0,185.0,Tourism,25100.0,1502.0,2269.96
A00065476-V01,A00065476,V01,0,CL01,1,1236.0,0.6,3.0,5.0,4.0,Monthly,No,WorkPrivate,67474,No,26,,M,,8.0,0.0,12.0,2476.0,101.0,Diesel,HYUNDAI,GALLOPER,15.0,10.0,144.0,Tourism,20429.0,1820.0,1236.0
A00052675-V01,A00052675,V01,0,CL01,1,23.62,0.76,4.0,1.0,1.0,Monthly,No,WorkPrivate,33167,No,31,,M,,13.0,0.0,7.0,2736.0,203.0,Gasoline,CHRYSLER,SEBRING,10.0,7.0,210.0,Tourism,36370.0,1590.0,23.62
A00042642-V01,A00042642,V01,0,CL02,1,1449.07,0.5,4.0,25.0,5.0,Biannual,No,WorkPrivate,51108,No,65,,M,,41.0,0.0,9.0,1753.0,90.0,Diesel,FORD,FOCUS,11.0,10.0,184.0,Tourism,17212.0,1315.0,1449.07
A00009287-V01,A00009287,V01,0,CL01,1,-707.33,0.54,4.0,1.0,1.0,Yearly,No,WorkPrivate,92033,Yes,45,43,M,F,27.0,13.0,1.0,1242.0,70.0,Gasoline,FIAT,500,2.0,1.0,160.0,Tourism,14800.0,900.0,-707.33
A00012127-V01,A00012127,V01,0,CL01,1,1849.8,0.5,4.0,11.0,3.0,Monthly,No,WorkPrivate,25527,Yes,51,23,M,F,32.0,4.0,7.0,1686.0,101.0,Diesel,OPEL,MERIVA,8.0,2.0,178.0,Tourism,18120.0,1380.0,1849.8
A00025703-V01,A00025703,V01,0,CL01,1,451.31,0.5,4.0,2.0,1.0,Monthly,No,Retired,29077,No,71,,M,,41.0,0.0,1.0,1124.0,60.0,Gasoline,CITROEN,C3,2.0,1.0,153.0,Tourism,12450.0,1010.0,451.31
A00071488-V02,A00071488,V02,0,CL01,1,-710.25,0.5,4.0,1.0,1.0,Biannual,No,WorkPrivate,37261,Yes,50,53,F,M,32.0,34.0,11.0,1896.0,116.0,Diesel,RENAULT,GOLF,11.0,10.0,195.0,Tourism,25277.0,1260.0,-710.25
A00006625-V01,A00006625,V01,0,CL01,1,1152.5,0.5,3.0,10.0,2.0,Monthly,No,WorkPrivate,74061,No,37,,F,,18.0,0.0,12.0,1149.0,59.0,Gasoline,RENAULT,TWINGO,13.0,11.0,151.0,Tourism,8522.0,823.0,1152.5
A00063015-V01,A00063015,V01,0,CL01,1,611.11,0.5,3.0,9.0,1.0,Yearly,No,Retired,44131,Yes,70,72,M,F,52.0,48.0,10.0,1870.0,108.0,Diesel,RENAULT,LAGUNA,10.0,6.0,193.0,Tourism,22450.0,1350.0,611.11
A00045725-V01,A00045725,V01,0,CL01,1,87.15,0.5,3.0,7.0,2.0,Monthly,No,WorkPrivate,13209,No,54,,F,,35.0,0.0,2.0,998.0,68.0,Gasoline,CITROEN,C1,5.0,4.0,157.0,Tourism,10950.0,845.0,87.15
A00072249-V01,A00072249,V01,0,CL01,1,776.5,0.61,4.0,6.0,1.0,Biannual,No,WorkPrivate,21273,No,59,,M,,41.0,0.0,6.0,3996.0,260.0,Diesel,MERCEDES BENZ,E400,8.0,6.0,250.0,Tourism,66150.0,1720.0,776.5
A00008127-V01,A00008127,V01,0,CL01,1,566.24,0.5,2.0,17.0,1.0,Yearly,No,WorkPrivate,82121,Yes,44,48,F,M,25.0,26.0,9.0,1997.0,109.0,Diesel,PEUGEOT,307,10.0,7.0,193.0,Tourism,21300.0,1260.0,566.24
A00026256-V01,A00026256,V01,0,CL01,1,-190.7,0.9,4.0,3.0,1.0,Monthly,No,WorkPrivate,51108,No,24,,M,,3.0,0.0,1.0,1390.0,123.0,Gasoline,RENAULT,GOLF PLUS,2.0,1.0,195.0,Tourism,26730.0,1341.0,-190.7
A00033171-V01,A00033171,V01,0,CL01,1,1362.26,0.5,4.0,13.0,6.0,Yearly,No,Retired,06088,No,82,,M,,48.0,0.0,13.0,1598.0,90.0,Gasoline,RENAULT,MEGANE,13.0,12.0,184.0,Tourism,15306.0,1055.0,1362.26
A00006048-V01,A00006048,V01,0,CL01,1,106.14,0.5,3.0,12.0,2.0,Monthly,No,WorkPrivate,21054,No,49,,F,,27.0,0.0,18.0,2495.0,113.0,Diesel,LAND ROVER,DISCOVERY,17.0,15.0,147.0,Tourism,31588.0,1963.0,106.14
A00027642-V01,A00027642,V01,0,CL01,1,2154.8,0.5,4.0,19.0,5.0,Biannual,No,Professional,35206,Yes,48,45,M,F,28.0,23.0,5.0,1910.0,116.0,Diesel,FIAT,MULTIPLA,7.0,5.0,176.0,Tourism,20780.0,1370.0,2154.8
A00022081-V01,A00022081,V01,0,CL02,1,889.04,0.72,4.0,6.0,1.0,Yearly,No,WorkPrivate,37018,No,25,,F,,7.0,0.0,5.0,1587.0,109.0,Gasoline,CITROEN,C4,7.0,3.0,194.0,Tourism,20100.0,1200.0,889.04
A00004519-V01,A00004519,V01,0,CL01,1,228.98,0.5,4.0,2.0,1.0,Biannual,No,WorkPrivate,91179,No,35,,M,,15.0,0.0,9.0,1896.0,101.0,Diesel,VOLKSWAGEN,POLO,10.0,7.0,188.0,Tourism,18070.0,1083.0,228.98
A00037265-V01,A00037265,V01,0,CL01,1,359.06,0.95,1.0,1.0,1.0,Monthly,No,WorkPrivate,77307,No,49,,F,,27.0,0.0,15.0,2188.0,83.0,Diesel,RENAULT,LAGUNA,17.0,14.0,175.0,Tourism,18615.0,1335.0,359.06
A00028241-V01,A00028241,V01,0,CL01,1,-30.95,0.5,4.0,8.0,1.0,Biannual,No,WorkPrivate,57208,No,63,,F,,45.0,0.0,1.0,1124.0,60.0,Gasoline,CITROEN,C3,2.0,1.0,153.0,Tourism,12450.0,1010.0,-30.95
A00020180-V01,A00020180,V01,0,CL02,1,60.0,0.5,4.0,30.0,5.0,Yearly,No,WorkPrivate,14242,Yes,62,27,F,F,43.0,9.0,10.0,1124.0,60.0,Gasoline,CITROEN,SAXO,11.0,8.0,164.0,Tourism,9300.0,805.0,60.0
A00041862-V01,A00041862,V01,0,CL01,1,574.51,0.5,3.0,3.0,1.0,Biannual,No,Professional,73189,Yes,40,38,M,M,20.0,16.0,8.0,1870.0,101.0,Diesel,RENAULT,TRAFIC,10.0,5.0,155.0,Commercial,23442.0,1369.8,574.51
A00051931-V01,A00051931,V01,0,CL01,1,232.23,0.5,4.0,3.0,3.0,Monthly,No,WorkPrivate,93071,No,57,,M,,21.0,0.0,11.0,1799.0,123.0,Gasoline,MERCEDES BENZ,C180,13.0,11.0,193.0,Tourism,24682.0,1350.0,232.23
A00058294-V01,A00058294,V01,0,CL01,1,8509.25,0.5,4.0,5.0,4.0,Yearly,No,WorkPrivate,01160,Yes,50,48,M,F,29.0,21.0,12.0,1998.0,140.0,Gasoline,RENAULT,ESPACE,13.0,11.0,185.0,Tourism,26146.0,1520.0,4181.04
A00019997-V01,A00019997,V01,0,CL01,1,287.5,0.9,2.0,2.0,1.0,Monthly,No,WorkPrivate,69384,No,29,,F,,2.0,0.0,6.0,1149.0,59.0,Gasoline,RENAULT,TWINGO,8.0,6.0,151.0,Tourism,8950.0,823.0,287.5
A00014769-V01,A00014769,V01,0,CL01,1,1106.77,0.5,4.0,2.0,2.0,Monthly,No,Retired,68056,No,65,,F,,39.0,0.0,13.0,1149.0,59.0,Gasoline,RENAULT,TWINGO,15.0,12.0,152.0,Tourism,9620.0,823.0,1106.77
A00039494-V01,A00039494,V01,0,CL01,1,289.08,0.5,4.0,15.0,4.0,Monthly,No,Professional,46155,No,54,,M,,33.0,0.0,4.0,2198.0,101.0,Diesel,CITROEN,JUMPER,5.0,1.0,135.0,Commercial,31156.0,1910.0,289.08
A00040853-V01,A00040853,V01,0,CL01,1,476.38,0.5,4.0,2.0,1.0,Yearly,No,WorkPrivate,92023,No,45,,F,,26.0,0.0,2.0,1968.0,140.0,Diesel,VOLKSWAGEN,TIGUAN,4.0,1.0,182.0,Tourism,37330.0,1604.0,476.38
A00017776-V01,A00017776,V01,0,CL01,1,204.43,0.6,4.0,13.0,7.0,Yearly,No,WorkPrivate,85018,No,34,,F,,15.0,0.0,17.0,1237.0,55.0,Gasoline,RENAULT,TWINGO,17.0,14.0,150.0,Tourism,9529.0,790.0,204.43
A00005921-V02,A00005921,V02,0,CL01,1,274.74,0.5,2.0,9.0,2.0,Monthly,No,WorkPrivate,27022,No,43,,M,,24.0,0.0,20.0,2068.0,89.0,Diesel,JEEP,CHEROKEE,26.0,21.0,140.0,Tourism,27792.0,1480.0,274.74
A00089881-V01,A00089881,V01,0,CL01,1,1257.41,0.5,3.0,18.0,2.0,Biannual,No,WorkPrivate,56161,No,39,,M,,18.0,0.0,14.0,1905.0,71.0,Diesel,PEUGEOT,306,18.0,15.0,162.0,Tourism,14773.0,1080.0,1257.41
A00071666-V01,A00071666,V01,0,CL01,1,1236.0,0.5,4.0,7.0,7.0,Yearly,No,Retired,22136,No,73,,F,,52.0,0.0,13.0,1595.0,101.0,Gasoline,AUDI,A4,16.0,13.0,191.0,Tourism,20535.0,1195.0,1236.0
A00081614-V01,A00081614,V01,0,CL01,1,2717.03,0.54,4.0,3.0,1.0,Monthly,No,WorkPrivate,72226,Yes,32,32,M,F,12.0,11.0,9.0,1997.0,136.0,Gasoline,CITROEN,XSARA,11.0,7.0,210.0,Tourism,19050.0,1248.0,2717.03
A00086531-V01,A00086531,V01,0,CL02,1,148.86,0.5,4.0,27.0,3.0,Biannual,No,Retired,75111,No,77,,M,,53.0,0.0,6.0,1560.0,109.0,Diesel,PEUGEOT,307,7.0,6.0,192.0,Tourism,22150.0,1512.0,148.86
A00073179-V01,A00073179,V01,0,CL01,1,1508.97,0.58,4.0,11.0,4.0,Yearly,No,Retired,30259,No,83,,M,,65.0,0.0,4.0,1149.0,75.0,Gasoline,RENAULT,MODUS,5.0,5.0,163.0,Tourism,15250.0,1120.0,1508.97
A00048506-V01,A00048506,V01,0,CL01,1,406.37,0.5,4.0,19.0,1.0,Yearly,No,WorkPrivate,29146,Yes,53,20,M,F,32.0,2.0,2.0,1124.0,60.0,Gasoline,PEUGEOT,206,2.0,1.0,155.0,Tourism,11550.0,945.0,406.37
A00003315-V02,A00003315,V02,0,CL02,1,1236.0,0.5,3.0,8.0,2.0,Monthly,No,Retired,95063,No,76,,M,,58.0,0.0,14.0,1997.0,132.0,Gasoline,HONDA,ACCORD,18.0,15.0,200.0,Tourism,20962.0,1330.0,1236.0
A00064663-V01,A00064663,V01,0,CL01,1,-266.17,0.5,4.0,27.0,2.0,Yearly,No,Professional,08105,No,64,,M,,46.0,0.0,2.0,1461.0,106.0,Diesel,RENAULT,SCENIC,2.0,2.0,180.0,Tourism,27200.0,1385.0,-266.17
A00063506-V01,A00063506,V01,0,CL01,1,2396.88,0.5,4.0,16.0,3.0,Yearly,No,Retired,27448,No,79,,F,,32.0,0.0,5.0,1364.0,90.0,Diesel,TOYOTA,YARIS,6.0,4.0,175.0,Tourism,15100.0,1055.0,2396.88
A00066094-V01,A00066094,V01,0,CL01,1,637.53,0.5,4.0,15.0,1.0,Yearly,No,WorkPrivate,60414,Yes,55,27,M,F,36.0,9.0,4.0,1870.0,93.0,Diesel,RENAULT,LAGUNA,5.0,4.0,182.0,Tourism,23000.0,1350.0,637.53
A00032401-V01,A00032401,V01,0,CL01,1,142.59,0.5,4.0,25.0,2.0,Monthly,No,Professional,06090,Yes,45,47,M,M,26.0,28.0,2.0,1560.0,90.0,Diesel,PEUGEOT,EXPERT,4.0,1.0,145.0,Commercial,26432.0,1661.0,142.59
A00087898-V01,A00087898,V01,0,CL01,1,1117.42,0.5,4.0,15.0,2.0,Yearly,No,WorkPrivate,92044,No,48,,M,,26.0,0.0,2.0,1339.0,100.0,Gasoline,HONDA,JAZZ,3.0,1.0,182.0,Tourism,17700.0,1071.0,1117.42
A00020730-V01,A00020730,V01,0,CL01,1,4353.31,0.5,4.0,2.0,2.0,Biannual,No,WorkPrivate,57039,Yes,55,56,M,F,36.0,34.0,9.0,1149.0,75.0,Gasoline,RENAULT,CLIO,10.0,8.0,170.0,Tourism,11250.0,910.0,4181.04
A00008319-V01,A00008319,V01,0,CL01,1,2679.21,0.5,4.0,2.0,2.0,Monthly,No,WorkPrivate,31555,No,66,,F,,46.0,0.0,4.0,1461.0,68.0,Diesel,RENAULT,MODUS,6.0,5.0,159.0,Tourism,13900.0,1180.0,2679.21
A00022568-V01,A00022568,V01,0,CL01,1,106.14,0.5,4.0,27.0,6.0,Monthly,No,Retired,84004,No,76,,F,,52.0,0.0,13.0,1149.0,59.0,Gasoline,RENAULT,CLIO,13.0,11.0,160.0,Tourism,10962.0,890.0,106.14
A00014746-V01,A00014746,V01,0,CL01,1,907.91,0.5,4.0,2.0,2.0,Yearly,No,Retired,30028,No,74,,F,,49.0,0.0,11.0,1360.0,75.0,Gasoline,CITROEN,XSARA,13.0,11.0,175.0,Tourism,13416.0,1030.0,907.91
A00017010-V01,A00017010,V01,0,CL01,1,1227.1,0.5,4.0,16.0,5.0,Biannual,No,WorkPrivate,15014,Yes,57,51,M,F,37.0,32.0,5.0,1686.0,101.0,Diesel,OPEL,ASTRA,7.0,3.0,181.0,Tourism,20850.0,1365.0,1227.1
A00084998-V01,A00084998,V01,0,CL01,1,303.38,0.5,4.0,1.0,1.0,Biannual,Yes,Professional,75109,No,47,,M,,28.0,0.0,5.0,2499.0,143.0,Diesel,CHRYSLER,VOYAGER,7.0,3.0,185.0,Tourism,35700.0,1834.0,303.38
A00024849-V01,A00024849,V01,0,CL02,1,632.37,0.5,4.0,9.0,1.0,Yearly,No,WorkPrivate,69388,Yes,43,46,F,M,24.0,26.0,1.0,1397.0,96.0,Gasoline,PEUGEOT,207,4.0,1.0,185.0,Tourism,17450.0,1215.0,632.37
A00059304-V01,A00059304,V01,0,CL01,1,110.99,0.72,4.0,17.0,1.0,Yearly,No,WorkPrivate,62841,Yes,52,28,M,F,34.0,8.0,10.0,1997.0,109.0,Diesel,CITROEN,C5,10.0,9.0,192.0,Tourism,22000.0,1460.0,110.99
A00026400-V02,A00026400,V02,0,CL01,1,0.0,0.5,4.0,1.0,1.0,Yearly,No,Professional,95197,No,57,,M,,39.0,0.0,5.0,1598.0,111.0,Gasoline,TOYOTA,COROLLA,6.0,4.0,190.0,Tourism,18500.0,1155.0,0.0
A00064128-V01,A00064128,V01,0,CL01,1,118.73,0.5,3.0,2.0,2.0,Biannual,No,Retired,37281,No,65,,M,,44.0,0.0,18.0,1595.0,55.0,Diesel,RENAULT,EXPRESS,26.0,17.0,132.0,Commercial,11247.0,1385.0,118.73
A00061608-V01,A00061608,V01,0,CL01,1,1010.41,0.5,2.0,21.0,2.0,Yearly,No,WorkPrivate,12217,No,51,,M,,32.0,0.0,15.0,1242.0,60.0,Gasoline,FIAT,PUNTO,18.0,16.0,160.0,Tourism,9468.0,870.0,1010.41
A00049666-V01,A00049666,V01,0,CL01,1,1010.41,0.5,3.0,27.0,3.0,Yearly,No,WorkPrivate,29006,No,50,,M,,32.0,0.0,6.0,1461.0,68.0,Diesel,RENAULT,KANGOO,6.0,3.0,148.0,Commercial,17521.0,1120.0,1010.41
A00044100-V01,A00044100,V01,0,CL01,1,97.59,0.5,4.0,8.0,1.0,Biannual,No,Retired,06088,No,71,,M,,48.0,0.0,8.0,2172.0,125.0,Diesel,OPEL,ZAFIRA,9.0,7.0,187.0,Tourism,23930.0,1300.0,97.59
A00055709-V01,A00055709,V01,0,CL01,1,119.63,0.5,4.0,15.0,3.0,Monthly,No,Retired,49135,No,68,,M,,45.0,0.0,7.0,1560.0,109.0,Diesel,CITROEN,C4,7.0,3.0,192.0,Tourism,22300.0,1280.0,119.63
A00087001-V01,A00087001,V01,0,CL01,1,182.2,0.57,1.0,6.0,2.0,Yearly,No,WorkPrivate,01387,No,33,,M,,15.0,0.0,13.0,2446.0,86.0,Diesel,CITROEN,JUMPER,17.0,9.0,132.0,Tourism,24341.0,3200.0,182.2
A00080591-V01,A00080591,V01,0,CL01,1,1236.0,0.5,4.0,16.0,1.0,Monthly,No,WorkPrivate,88465,Yes,49,20,M,M,31.0,2.0,3.0,1749.0,125.0,Gasoline,CITROEN,C4 PICASSO,4.0,3.0,185.0,Tourism,22050.0,1470.0,1236.0
A00028096-V01,A00028096,V01,0,CL01,1,1236.0,0.5,3.0,19.0,4.0,Yearly,No,WorkPrivate,72269,Yes,46,41,M,F,27.0,20.0,20.0,1905.0,66.0,Diesel,PEUGEOT,309,25.0,18.0,160.0,Tourism,13919.0,950.0,1236.0
A00033511-V01,A00033511,V01,0,CL06,1,245.76,1.06,4.0,5.0,2.0,Yearly,No,WorkPrivate,33059,Yes,28,31,F,M,9.0,11.0,3.0,1461.0,68.0,Diesel,RENAULT,MODUS,3.0,2.0,158.0,Tourism,16600.0,1210.0,245.76
A00066960-V01,A00066960,V01,0,CL01,1,1105.58,0.55,4.0,18.0,5.0,Biannual,No,Retired,38140,No,74,,M,,50.0,0.0,5.0,1598.0,113.0,Gasoline,RENAULT,MEGANE,9.0,6.0,192.0,Tourism,17350.0,1175.0,1105.58
A00086526-V01,A00086526,V01,0,CL01,1,218.13,0.62,2.0,5.0,4.0,Biannual,No,WorkPrivate,93014,No,58,,F,,35.0,0.0,13.0,1149.0,59.0,Gasoline,RENAULT,TWINGO,15.0,12.0,152.0,Tourism,9620.0,823.0,218.13
A00011607-V01,A00011607,V01,0,CL01,1,2725.12,0.5,4.0,8.0,2.0,Yearly,No,Retired,06079,No,85,,F,,55.0,0.0,7.0,1396.0,83.0,Gasoline,HONDA,JAZZ,9.0,8.0,160.0,Tourism,16000.0,1015.0,2725.12
A00002265-V01,A00002265,V01,0,CL03,1,916.15,0.5,4.0,16.0,1.0,Monthly,No,WorkPrivate,75119,Yes,49,51,F,F,29.0,16.0,5.0,1587.0,109.0,Gasoline,CITROEN,C3,9.0,3.0,193.0,Tourism,17550.0,1133.0,916.15
A00050556-V01,A00050556,V01,0,CL01,1,1236.0,0.5,3.0,19.0,3.0,Biannual,No,WorkPrivate,64148,No,43,,F,,21.0,0.0,12.0,1870.0,64.0,Diesel,RENAULT,SCENIC,13.0,12.0,152.0,Tourism,20901.0,1285.0,1236.0
A00039766-V02,A00039766,V02,0,CL01,1,293.16,0.5,3.0,3.0,3.0,Yearly,No,WorkPrivate,36142,Yes,48,42,M,F,23.0,21.0,18.0,1237.0,55.0,Gasoline,RENAULT,TWINGO,18.0,16.0,150.0,Tourism,8614.0,790.0,293.16
A00074869-V01,A00074869,V01,0,CL01,1,1236.0,0.5,4.0,14.0,4.0,Monthly,No,WorkPrivate,12063,No,50,,M,,32.0,0.0,4.0,2494.0,102.0,Diesel,TOYOTA,HI LUX,6.0,5.0,150.0,Commercial,18418.0,1870.0,1236.0
